symbol,setup_type,direction,kill_zone,entry_time,exit_time,entry_price,exit_price,sl_price,tp_price,pnl_pips,exit_reason,partial_taken,htf_bias
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,NY_OPEN,2024-11-29 14:45:00+00:00,2024-11-29 20:10:00+00:00,1.26971,1.27313,1.2711890099999998,1.2771050499999996,31.42812000000017,GIVEBACK_GUARD,True,BUY
GBPUSD,CHOCH,SELL,NY_OPEN,2024-12-02 15:30:00+00:00,2024-12-02 17:05:00+00:00,1.26761,1.2633,1.27468428,1.2499242999999995,43.09999999999814,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,BUY,LONDON_OPEN,2024-12-04 06:45:00+00:00,2024-12-04 18:05:00+00:00,1.26783,1.27055,1.26253986,1.2810553500000001,27.200000000000557,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_CLOSE,2024-12-06 16:30:00+00:00,2024-12-06 19:25:00+00:00,1.27637,1.27271,1.28357202,1.2583649499999998,36.599999999999966,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_CLOSE,2024-12-09 16:30:00+00:00,2024-12-09 22:30:00+00:00,1.2769,1.27449,1.28088666,1.26693335,24.100000000000232,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,BUY,LONDON_OPEN,2024-12-10 06:00:00+00:00,2024-12-10 20:55:00+00:00,1.27465,1.2764,1.2712524,1.283144,17.499999999999183,GIVEBACK_GUARD,False,BUY
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,NY_OPEN,2024-12-12 15:30:00+00:00,2024-12-12 16:20:00+00:00,1.27361,1.27059813,1.27059813,1.2811396749999997,-30.118699999999166,SL_HIT,False,SELL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,LONDON_CLOSE,2024-12-12 16:35:00+00:00,2024-12-12 17:00:00+00:00,1.27119,1.27202,1.2718250000000002,1.2804655500000006,10.940000000000172,GIVEBACK_GUARD,True,SELL
GBPUSD,CHOCH,BUY,LONDON_OPEN,2024-12-18 08:50:00+00:00,2024-12-18 09:00:00+00:00,1.27096,1.27035,1.27035,1.2818169000000001,-6.099999999999994,SL_HIT,False,BUY
GBPUSD,CHOCH,BUY,NY_OPEN,2024-12-18 13:30:00+00:00,2024-12-18 21:00:00+00:00,1.27128,1.26532428,1.26532428,1.2861693,-59.55719999999997,SL_HIT,False,BUY
GBPUSD,CHOCH,BUY,LONDON_OPEN,2024-12-26 08:00:00+00:00,2024-12-26 16:50:00+00:00,1.25434,1.2503243400000001,1.2503243400000001,1.2643791499999997,-40.156599999998654,SL_HIT,False,NEUTRAL
GBPUSD,CHOCH,BUY,NY_OPEN,2024-12-27 13:30:00+00:00,2024-12-27 17:50:00+00:00,1.25469,1.25741,1.24787924,1.2717169000000001,27.199999999998337,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,BUY,NY_OPEN,2024-12-30 14:15:00+00:00,2024-12-30 17:25:00+00:00,1.25948,1.25352792,1.25352792,1.2743601999999998,-59.52079999999915,SL_HIT,False,NEUTRAL
GBPUSD,CHOCH,SELL,NY_OPEN,2024-12-31 13:30:00+00:00,2024-12-31 14:15:00+00:00,1.25328,1.25436,1.25436,1.2381610000000007,-10.799999999999699,SL_HIT,False,NEUTRAL
GBPUSD,CHOCH,SELL,NY_OPEN,2024-12-31 14:15:00+00:00,2024-12-31 19:30:00+00:00,1.25387,1.25084,1.2593135999999998,1.2402610000000007,30.300000000000882,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-01-07 13:30:00+00:00,2025-01-07 17:10:00+00:00,1.25425,1.24954,1.25999496,1.2398876000000003,47.099999999999916,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-01-08 09:00:00+00:00,2025-01-08 09:50:00+00:00,1.2482,1.24677,1.25113728,1.2408568,14.300000000000423,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-01-10 15:30:00+00:00,2025-01-13 05:25:00+00:00,1.2222,1.21537,1.23318144,1.1947463999999997,68.29999999999892,GIVEBACK_GUARD,False,SELL
GBPUSD,CHOCH,BUY,LONDON_CLOSE,2025-01-13 16:15:00+00:00,2025-01-13 20:00:00+00:00,1.21394,1.21684,1.20744028,1.2301893000000002,28.999999999999027,GIVEBACK_GUARD,False,SELL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-01-14 13:30:00+00:00,2025-01-15 15:30:00+00:00,1.21803,1.22692896,1.22692896,1.1957825999999998,-88.98960000000011,SL_HIT,False,SELL
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-01-16 06:00:00+00:00,2025-01-16 09:10:00+00:00,1.22268,1.22144,1.22712936,1.2115566000000002,12.399999999999078,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,BUY,NY_OPEN,2025-01-16 13:45:00+00:00,2025-01-16 17:50:00+00:00,1.22085,1.22301,1.2164023199999998,1.2319692000000004,21.599999999999397,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,BUY,LONDON_CLOSE,2025-01-21 16:10:00+00:00,2025-01-21 17:25:00+00:00,1.22853,1.22948,1.22685,1.2489939499999996,9.500000000000064,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,BUY,NY_OPEN,2025-01-23 13:30:00+00:00,2025-01-23 18:35:00+00:00,1.23186,1.23383,1.22676156,1.2446061,19.700000000000273,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,BUY,NY_OPEN,2025-01-27 13:30:00+00:00,2025-01-29 15:15:00+00:00,1.25004,1.23999504,1.23999504,1.2751524000000003,-100.44960000000103,SL_HIT,False,NEUTRAL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-01-30 13:45:00+00:00,2025-01-31 16:20:00+00:00,1.24263,1.23968,1.24863228,1.2276242999999996,29.50000000000008,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,BUY,LONDON_OPEN,2025-02-05 09:00:00+00:00,2025-02-05 10:55:00+00:00,1.24845,1.25044,1.2442565,1.25893375,19.899999999999363,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,SELL,NY_OPEN,2025-02-07 15:30:00+00:00,2025-02-07 18:05:00+00:00,1.24359,1.24102,1.2504792299999998,1.2263669250000002,25.699999999999612,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-02-10 14:00:00+00:00,2025-02-10 14:20:00+00:00,1.23954,1.23828,1.23902,1.2218894999999999,11.279999999999735,GIVEBACK_GUARD,True,SELL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-02-10 14:45:00+00:00,2025-02-11 01:35:00+00:00,1.23872,1.23572,1.2445842,1.2240595,30.000000000001137,GIVEBACK_GUARD,False,SELL
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-02-14 06:30:00+00:00,2025-02-14 15:15:00+00:00,1.25559,1.25960418,1.25960418,1.24555455,-40.14179999999978,SL_HIT,False,BUY
GBPUSD,CHOCH,SELL,LONDON_CLOSE,2025-02-17 16:15:00+00:00,2025-02-17 19:50:00+00:00,1.25902,1.2624699,1.2624699,1.2503952500000004,-34.498999999998944,SL_HIT,False,BUY
GBPUSD,CHOCH,BUY,LONDON_OPEN,2025-02-18 09:00:00+00:00,2025-02-18 12:30:00+00:00,1.26137,1.25925,1.25925,1.2731894500000003,-21.200000000001218,SL_HIT,False,BUY
GBPUSD,CHOCH,SELL,NY_OPEN,2025-02-18 13:30:00+00:00,2025-02-19 18:25:00+00:00,1.26001,1.25717,1.2647444399999999,1.2481739000000007,28.400000000001757,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,SELL,NY_OPEN,2025-02-20 14:45:00+00:00,2025-02-20 18:05:00+00:00,1.25983,1.26439374,1.26439374,1.24842065,-45.63740000000038,SL_HIT,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-02-26 06:00:00+00:00,2025-02-26 06:20:00+00:00,1.26469,1.26468,1.26519,1.2502466000000003,0.10000000000065512,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_CLOSE,2025-03-04 16:30:00+00:00,2025-03-04 17:10:00+00:00,1.27106,1.2720099999999999,1.2720099999999999,1.2535485499999994,-9.499999999997844,SL_HIT,False,NEUTRAL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,NY_OPEN,2025-03-07 15:30:00+00:00,2025-03-07 19:15:00+00:00,1.29296,1.2896400000000001,1.2896400000000001,1.3011448499999994,-33.199999999999896,SL_HIT,False,BUY
GBPUSD,CHOCH,SELL,NY_OPEN,2025-03-11 14:00:00+00:00,2025-03-12 14:30:00+00:00,1.29296,1.2966581400000001,1.2966581400000001,1.28371465,-36.981400000000164,SL_HIT,False,BUY
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,SELL,NY_OPEN,2025-03-12 14:35:00+00:00,2025-03-14 17:55:00+00:00,1.29429,1.29137,1.30007878,1.2798180499999998,29.200000000000337,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-03-17 08:15:00+00:00,2025-03-17 08:35:00+00:00,1.29303,1.2934999999999999,1.2934999999999999,1.2837080999999997,-4.699999999999704,SL_HIT,False,NEUTRAL
GBPUSD,CHOCH,BUY,NY_OPEN,2025-03-19 13:45:00+00:00,2025-03-19 20:45:00+00:00,1.29757,1.30026,1.29299882,1.3089979499999997,26.900000000000812,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-03-24 07:00:00+00:00,2025-03-24 07:35:00+00:00,1.29119,1.2919,1.2919,1.2798029499999997,-7.099999999999884,SL_HIT,False,SELL
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-03-24 07:35:00+00:00,2025-03-24 11:50:00+00:00,1.29186,1.29599682,1.29599682,1.28151795,-41.36820000000041,SL_HIT,False,SELL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,NY_OPEN,2025-03-24 16:00:00+00:00,2025-03-24 16:20:00+00:00,1.2924,1.29419,1.29311,1.3041682000000003,15.679999999999694,GIVEBACK_GUARD,True,SELL
GBPUSD,CHOCH,SELL,LONDON_CLOSE,2025-03-24 16:45:00+00:00,2025-03-26 10:45:00+00:00,1.29261,1.2892,1.29992466,1.27432335,34.10000000000135,GIVEBACK_GUARD,False,SELL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,LONDON_CLOSE,2025-04-01 17:00:00+00:00,2025-04-01 17:20:00+00:00,1.28912,1.289905,1.289905,1.2994346250000004,12.56000000000057,TRAILED_SL,True,NEUTRAL
GBPUSD,CHOCH,BUY,NY_OPEN,2025-04-02 13:30:00+00:00,2025-04-02 18:10:00+00:00,1.29351,1.29645,1.2873401599999998,1.3089346000000002,29.400000000001647,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-04-04 06:00:00+00:00,2025-04-04 10:00:00+00:00,1.30862,1.30533,1.31349174,1.2964406499999999,32.89999999999793,GIVEBACK_GUARD,False,BUY
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,SELL,NY_OPEN,2025-04-04 15:30:00+00:00,2025-04-04 15:55:00+00:00,1.30274,1.29997,1.301545,1.2858179250000006,25.41999999999911,GIVEBACK_GUARD,True,NEUTRAL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,SELL,NY_OPEN,2025-04-08 15:45:00+00:00,2025-04-08 16:05:00+00:00,1.27843,1.27794,1.2777699999999999,1.2703223750000006,9.879999999999445,GIVEBACK_GUARD,True,SELL
GBPUSD,CHOCH,BUY,LONDON_CLOSE,2025-04-08 16:15:00+00:00,2025-04-09 04:30:00+00:00,1.27863,1.283,1.26977536,1.3007666,43.69999999999985,GIVEBACK_GUARD,False,SELL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,SELL,LONDON_OPEN,2025-04-09 08:00:00+00:00,2025-04-09 10:20:00+00:00,1.28292,1.28164,1.2866453599999998,1.2736066000000006,12.800000000001699,GIVEBACK_GUARD,False,SELL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,SELL,NY_OPEN,2025-04-10 15:45:00+00:00,2025-04-10 16:25:00+00:00,1.29237,1.29084,1.2950637699999998,1.2856355750000006,15.300000000000313,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_CLOSE,2025-04-14 16:45:00+00:00,2025-04-15 10:55:00+00:00,1.31562,1.32264,1.32264,1.29807,-70.20000000000026,SL_HIT,False,BUY
GBPUSD,CHOCH,SELL,NY_OPEN,2025-04-16 13:45:00+00:00,2025-04-16 18:30:00+00:00,1.3263,1.32343,1.33178826,1.3125793500000003,28.69999999999928,GIVEBACK_GUARD,False,BUY
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,NY_OPEN,2025-04-17 15:30:00+00:00,2025-04-17 16:25:00+00:00,1.32373,1.3255,1.32024843,1.3324339250000006,17.699999999998273,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,SELL,NY_OPEN,2025-04-21 15:00:00+00:00,2025-04-22 03:40:00+00:00,1.33921,1.33663,1.3448142600000002,1.3251993499999997,25.800000000000267,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,BUY,LONDON_OPEN,2025-04-22 07:15:00+00:00,2025-04-22 21:40:00+00:00,1.34083,1.33339786,1.33339786,1.3594103499999997,-74.3213999999992,SL_HIT,False,BUY
GBPUSD,CHOCH,SELL,NY_OPEN,2025-04-23 14:00:00+00:00,2025-04-23 18:20:00+00:00,1.32996,1.32737,1.33645758,1.31371605,25.900000000000922,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-04-24 15:45:00+00:00,2025-04-24 22:40:00+00:00,1.33005,1.3342631999999999,1.3342631999999999,1.3195170000000003,-42.13199999999917,SL_HIT,False,SELL
GBPUSD,CHOCH,BUY,LONDON_OPEN,2025-04-28 07:30:00+00:00,2025-04-28 12:10:00+00:00,1.33064,1.33403,1.3252442,1.3441295000000002,33.90000000000004,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,BUY,LONDON_OPEN,2025-04-30 08:30:00+00:00,2025-04-30 09:00:00+00:00,1.33947,1.3392,1.33871,1.3494205499999996,-2.6999999999999247,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,BUY,LONDON_OPEN,2025-04-30 09:00:00+00:00,2025-04-30 14:00:00+00:00,1.33881,1.33543378,1.33543378,1.34725055,-33.762200000000405,SL_HIT,False,BUY
GBPUSD,CHOCH,BUY,NY_OPEN,2025-05-01 13:30:00+00:00,2025-05-06 16:00:00+00:00,1.33325,1.33834,1.32470528,1.3546117999999998,50.90000000000039,GIVEBACK_GUARD,False,SELL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,NY_OPEN,2025-05-08 14:00:00+00:00,2025-05-09 03:10:00+00:00,1.33159,1.32272595,1.32272595,1.3537501250000004,-88.64050000000123,SL_HIT,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-05-14 06:00:00+00:00,2025-05-14 11:05:00+00:00,1.3302,1.33455378,1.33455378,1.3193155500000002,-43.537799999999734,SL_HIT,False,NEUTRAL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-05-15 15:45:00+00:00,2025-05-15 15:55:00+00:00,1.33042,1.33042,1.3295905799999999,1.3262728999999995,9.953040000000968,GIVEBACK_GUARD,True,BUY
GBPUSD,CHOCH,SELL,NY_OPEN,2025-05-16 13:30:00+00:00,2025-05-16 19:20:00+00:00,1.32884,1.32546,1.3358463600000001,1.3113240999999998,33.799999999999386,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,SELL,NY_OPEN,2025-05-20 13:30:00+00:00,2025-05-21 05:05:00+00:00,1.33569,1.3420788,1.3420788,1.3197180000000004,-63.88799999999861,SL_HIT,False,NEUTRAL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-05-21 13:45:00+00:00,2025-05-21 14:05:00+00:00,1.34179,1.341135,1.341135,1.3202309499999996,10.479999999999823,TRAILED_SL,True,BUY
GBPUSD,CHOCH,SELL,LONDON_CLOSE,2025-05-23 16:30:00+00:00,2025-05-26 03:55:00+00:00,1.34908,1.3559565,1.3559565,1.33188875,-68.76499999999952,SL_HIT,False,BUY
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-05-27 06:45:00+00:00,2025-05-27 08:10:00+00:00,1.3568,1.3544,1.36130718,1.3455320499999999,23.999999999999577,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-05-27 08:10:00+00:00,2025-05-27 18:20:00+00:00,1.3544,1.35131,1.36130718,1.3371320500000001,30.90000000000037,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,BUY,NY_OPEN,2025-05-28 13:30:00+00:00,2025-05-29 02:35:00+00:00,1.35031,1.34331798,1.34331798,1.36779005,-69.92019999999988,SL_HIT,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-05-30 06:00:00+00:00,2025-06-02 10:05:00+00:00,1.34761,1.3537120200000001,1.3537120200000001,1.3323549499999996,-61.02020000000152,SL_HIT,False,SELL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-06-04 14:40:00+00:00,2025-06-04 15:15:00+00:00,1.35161,1.35279,1.35249,1.3377127000000002,-11.799999999999589,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-06-05 06:45:00+00:00,2025-06-05 15:30:00+00:00,1.35438,1.35919296,1.35919296,1.3423476,-48.12959999999977,SL_HIT,False,BUY
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,SELL,NY_OPEN,2025-06-06 15:30:00+00:00,2025-06-09 11:40:00+00:00,1.35298,1.3576563,1.3576563,1.3412892500000004,-46.762999999998556,SL_HIT,False,NEUTRAL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-06-09 15:00:00+00:00,2025-06-10 10:10:00+00:00,1.35432,1.34619,1.35109695,1.33820475,71.19659999999993,GIVEBACK_GUARD,True,NEUTRAL
GBPUSD,CHOCH,BUY,NY_OPEN,2025-06-11 13:30:00+00:00,2025-06-11 15:40:00+00:00,1.34942,1.3533,1.3436373400000001,1.36387665,38.79999999999883,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-06-13 06:00:00+00:00,2025-06-13 06:25:00+00:00,1.35509,1.35467,1.35598,1.3274043500000001,4.199999999998649,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-06-13 06:30:00+00:00,2025-06-13 06:50:00+00:00,1.35407,1.3550499999999999,1.3550499999999999,1.3264593500000004,-9.799999999997588,SL_HIT,False,NEUTRAL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,SELL,NY_OPEN,2025-06-17 15:15:00+00:00,2025-06-17 17:45:00+00:00,1.35592,1.35058,1.3545563550000002,1.3491017750000003,37.72374000000012,GIVEBACK_GUARD,True,NEUTRAL
GBPUSD,CHOCH,BUY,LONDON_CLOSE,2025-06-18 17:00:00+00:00,2025-06-18 20:40:00+00:00,1.34649,1.34338,1.34338,1.3612636499999993,-31.09999999999946,SL_HIT,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_CLOSE,2025-06-20 16:30:00+00:00,2025-06-20 17:50:00+00:00,1.3487,1.34654,1.35372204,1.3361448999999999,21.599999999999397,GIVEBACK_GUARD,False,SELL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-06-23 13:30:00+00:00,2025-06-23 17:20:00+00:00,1.33819,1.34747958,1.34747958,1.3149660500000002,-92.89579999999908,SL_HIT,False,SELL
GBPUSD,CHOCH,SELL,LONDON_CLOSE,2025-06-24 17:00:00+00:00,2025-06-25 15:30:00+00:00,1.36164,1.35977,1.36528512,1.3525272,18.700000000000383,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,BUY,LONDON_CLOSE,2025-06-25 16:15:00+00:00,2025-06-25 19:15:00+00:00,1.36107,1.36368,1.35735984,1.3703454000000002,26.100000000000012,GIVEBACK_GUARD,False,BUY
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,NY_OPEN,2025-06-26 15:30:00+00:00,2025-06-26 17:50:00+00:00,1.37251,1.37399,1.36847016,1.3826095999999997,14.800000000001479,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,BUY,NY_OPEN,2025-06-30 15:00:00+00:00,2025-06-30 19:05:00+00:00,1.36954,1.37171,1.3664616,1.377236,21.700000000000053,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,SELL,NY_OPEN,2025-07-01 16:00:00+00:00,2025-07-02 12:20:00+00:00,1.37334,1.36906,1.38152754,1.35287115,42.800000000000615,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,LONDON_CLOSE,2025-07-02 16:30:00+00:00,2025-07-02 17:15:00+00:00,1.36049,1.35653211,1.35653211,1.3703847249999996,-39.57889999999908,SL_HIT,False,SELL
GBPUSD,CHOCH,BUY,LONDON_OPEN,2025-07-03 08:45:00+00:00,2025-07-03 10:35:00+00:00,1.36384,1.36673,1.3595255,1.37462625,28.900000000000592,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-07-07 06:15:00+00:00,2025-07-07 09:40:00+00:00,1.36317,1.36044,1.3683712799999999,1.3501668000000002,27.29999999999899,GIVEBACK_GUARD,False,SELL
GBPUSD,CHOCH,BUY,NY_OPEN,2025-07-07 15:30:00+00:00,2025-07-07 15:45:00+00:00,1.36161,1.36115,1.36115,1.3781371,-4.599999999999049,SL_HIT,False,SELL
GBPUSD,CHOCH,BUY,NY_OPEN,2025-07-07 16:00:00+00:00,2025-07-08 16:25:00+00:00,1.36144,1.35470516,1.35470516,1.3782771,-67.3484000000002,SL_HIT,False,SELL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,SELL,NY_OPEN,2025-07-15 15:30:00+00:00,2025-07-15 16:45:00+00:00,1.34367,1.34101,1.34795661,1.3329534749999996,26.599999999998847,GIVEBACK_GUARD,False,SELL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,NY_OPEN,2025-07-16 15:30:00+00:00,2025-07-16 16:20:00+00:00,1.34027,1.33789,1.33789,1.3508454750000003,-23.800000000000487,SL_HIT,False,SELL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,NY_OPEN,2025-07-17 15:30:00+00:00,2025-07-17 18:55:00+00:00,1.33967,1.34116,1.33655211,1.3474647249999998,14.899999999999913,GIVEBACK_GUARD,False,SELL
GBPUSD,CHOCH,BUY,NY_OPEN,2025-07-22 13:30:00+00:00,2025-07-22 18:40:00+00:00,1.34846,1.35104,1.34339782,1.3611154499999998,25.800000000000267,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,BUY,LONDON_OPEN,2025-07-23 06:15:00+00:00,2025-07-23 17:10:00+00:00,1.35317,1.35518,1.34882694,1.3640276500000001,20.100000000000673,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,BUY,LONDON_CLOSE,2025-07-24 16:30:00+00:00,2025-07-24 23:45:00+00:00,1.35446,1.3503439000000002,1.3503439000000002,1.3647502499999997,-41.160999999998445,SL_HIT,False,BUY
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,SELL,LONDON_OPEN,2025-07-25 09:00:00+00:00,2025-07-25 09:15:00+00:00,1.34994,1.34882,1.34947,1.341764550000001,10.119999999999685,GIVEBACK_GUARD,True,NEUTRAL
GBPUSD,CHOCH,BUY,NY_OPEN,2025-07-28 15:00:00+00:00,2025-07-28 19:15:00+00:00,1.34281,1.3380685,1.3380685,1.3546637499999998,-47.41499999999954,SL_HIT,False,SELL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-07-31 13:30:00+00:00,2025-08-01 12:00:00+00:00,1.32169,1.31613,1.3307361599999998,1.2990746000000004,55.600000000000094,GIVEBACK_GUARD,False,SELL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,NY_OPEN,2025-08-01 15:30:00+00:00,2025-08-07 08:05:00+00:00,1.32881,1.33672,1.31263605,1.3692448750000001,79.09999999999862,GIVEBACK_GUARD,False,NEUTRAL
GBPUSD,CHOCH,SELL,LONDON_OPEN,2025-08-12 07:30:00+00:00,2025-08-12 11:50:00+00:00,1.34323,1.3465377,1.3465377,1.3349607499999996,-33.077000000001355,SL_HIT,False,BUY
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,NY_OPEN,2025-08-15 15:30:00+00:00,2025-08-18 11:00:00+00:00,1.35619,1.35309555,1.35309555,1.3639261250000003,-30.94450000000082,SL_HIT,False,BUY
GBPUSD,CHOCH,BUY,LONDON_OPEN,2025-08-19 07:15:00+00:00,2025-08-19 10:40:00+00:00,1.34992,1.35192,1.34589282,1.35998795,20.000000000000018,GIVEBACK_GUARD,False,SELL
GBPUSD,CHOCH,BUY,LONDON_OPEN,2025-08-20 08:30:00+00:00,2025-08-20 11:00:00+00:00,1.34825,1.35047,1.3433878399999999,1.3604054,22.200000000001108,GIVEBACK_GUARD,False,SELL
GBPUSD,CHOCH,BUY,NY_OPEN,2025-08-21 13:30:00+00:00,2025-08-21 14:20:00+00:00,1.34702,1.34633,1.34633,1.36176715,-6.900000000000794,SL_HIT,False,SELL
GBPUSD,CHOCH,SELL,NY_OPEN,2025-08-21 15:30:00+00:00,2025-08-21 18:20:00+00:00,1.34448,1.3425,1.35008478,1.3304680499999997,19.799999999998708,GIVEBACK_GUARD,False,SELL
GBPUSD,CHOCH,BUY,NY_OPEN,2025-08-22 13:30:00+00:00,2025-08-22 14:10:00+00:00,1.34123,1.34138,1.34052,1.3523297499999993,1.500000000000945,GIVEBACK_GUARD,False,SELL
GBPUSD,CHOCH,BUY,LONDON_OPEN,2025-08-25 07:15:00+00:00,2025-08-25 21:45:00+00:00,1.35102,1.3461523000000002,1.3461523000000002,1.36318925,-48.67699999999919,SL_HIT,False,NEUTRAL
GBPUSD,CHOCH,BUY,NY_OPEN,2025-08-26 13:45:00+00:00,2025-08-26 14:15:00+00:00,1.34737,1.34826,1.3476299999999999,1.3655717499999995,6.679999999999353,GIVEBACK_GUARD,True,NEUTRAL
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,BUY,NY_OPEN,2025-09-04 15:45:00+00:00,2025-09-05 05:45:00+00:00,1.34402,1.3455,1.3410576,1.3514259999999998,14.799999999999258,GIVEBACK_GUARD,False,SELL
GBPUSD,CHOCH,SELL,LONDON_CLOSE,2025-09-09 16:15:00+00:00,2025-09-09 17:10:00+00:00,1.35612,1.35423,1.36028514,1.34570715,18.899999999999473,GIVEBACK_GUARD,False,BUY
GBPUSD,CHOCH,BUY,LONDON_OPEN,2025-09-10 06:00:00+00:00,2025-09-10 16:50:00+00:00,1.35319,1.35534,1.3486572799999998,1.3645218,21.500000000000963,GIVEBACK_GUARD,False,BUY
GBPUSD,LIQUIDITY_SWEEP_REVERSAL,SELL,NY_OPEN,2025-09-11 14:45:00+00:00,2025-09-11 15:30:00+00:00,1.35061,1.3535021499999997,1.3535021499999997,1.343379625000001,-28.92149999999649,SL_HIT,False,BUY
