time,open,high,low,close,tick_volume
2024-11-01 00:00:00,195.99,196.162,195.99,196.111,460
2024-11-01 00:15:00,196.11,196.182,196.083,196.181,748
2024-11-01 00:30:00,196.179,196.26,196.17,196.225,693
2024-11-01 00:45:00,196.224,196.249,196.132,196.175,294
2024-11-01 01:00:00,196.174,196.18,195.831,195.892,1030
2024-11-01 01:15:00,195.892,196.079,195.886,196.043,879
2024-11-01 01:30:00,196.044,196.052,195.809,195.873,1193
2024-11-01 01:45:00,195.859,195.991,195.762,195.991,1888
2024-11-01 02:00:00,195.991,196.086,195.856,196.044,1844
2024-11-01 02:15:00,196.048,196.141,195.919,196.022,1209
2024-11-01 02:30:00,196.022,196.104,195.963,196.047,726
2024-11-01 02:45:00,196.047,196.098,195.882,196.029,2084
2024-11-01 03:00:00,196.034,196.15,195.981,196.025,2142
2024-11-01 03:15:00,196.026,196.134,195.938,196.107,1747
2024-11-01 03:30:00,196.107,196.301,196.047,196.244,2092
2024-11-01 03:45:00,196.242,196.326,196.149,196.159,1905
2024-11-01 04:00:00,196.156,196.285,196.079,196.161,2034
2024-11-01 04:15:00,196.159,196.345,196.124,196.246,1814
2024-11-01 04:30:00,196.252,196.356,196.215,196.307,1413
2024-11-01 04:45:00,196.306,196.376,196.272,196.35,1274
2024-11-01 05:00:00,196.351,196.368,196.267,196.349,1158
2024-11-01 05:15:00,196.349,196.455,196.318,196.432,943
2024-11-01 05:30:00,196.432,196.59,196.414,196.515,1550
2024-11-01 05:45:00,196.514,196.59,196.514,196.582,1429
2024-11-01 06:00:00,196.586,196.696,196.575,196.693,1051
2024-11-01 06:15:00,196.693,196.768,196.651,196.672,1210
2024-11-01 06:30:00,196.672,196.698,196.614,196.625,852
2024-11-01 06:45:00,196.625,196.687,196.573,196.652,685
2024-11-01 07:00:00,196.652,196.714,196.539,196.568,1127
2024-11-01 07:15:00,196.568,196.766,196.547,196.66,1949
2024-11-01 07:30:00,196.659,196.666,196.594,196.606,1602
2024-11-01 07:45:00,196.605,196.691,196.591,196.596,1659
2024-11-01 08:00:00,196.601,196.778,196.55,196.683,2383
2024-11-01 08:15:00,196.683,196.728,196.624,196.658,1693
2024-11-01 08:30:00,196.659,196.709,196.562,196.587,1792
2024-11-01 08:45:00,196.592,196.639,196.453,196.534,1687
2024-11-01 09:00:00,196.54,196.605,196.415,196.47,2278
2024-11-01 09:15:00,196.469,196.539,196.358,196.367,1701
2024-11-01 09:30:00,196.367,196.566,196.292,196.566,2069
2024-11-01 09:45:00,196.567,196.785,196.56,196.741,2393
2024-11-01 10:00:00,196.742,197.052,196.693,196.969,3254
2024-11-01 10:15:00,196.969,197.134,196.897,197.034,2520
2024-11-01 10:30:00,197.032,197.05,196.912,197.016,1367
2024-11-01 10:45:00,197.015,197.105,196.884,196.952,1721
2024-11-01 11:00:00,196.949,197.094,196.924,197.013,2266
2024-11-01 11:15:00,197.014,197.347,196.99,197.307,2282
2024-11-01 11:30:00,197.306,197.308,197.19,197.219,2118
2024-11-01 11:45:00,197.218,197.279,197.164,197.212,2186
2024-11-01 12:00:00,197.208,197.308,197.148,197.277,2002
