time,open,high,low,close,tick_volume
2024-11-01 00:00:00,0.65768,0.65827,0.65768,0.65768,686
2024-11-01 01:00:00,0.65771,0.65814,0.65753,0.65754,1174
2024-11-01 02:00:00,0.65755,0.65773,0.65702,0.65713,2411
2024-11-01 03:00:00,0.65712,0.65823,0.65696,0.65753,3217
2024-11-01 04:00:00,0.65752,0.65774,0.65675,0.65774,2887
2024-11-01 05:00:00,0.65774,0.65809,0.65763,0.65765,2479
2024-11-01 06:00:00,0.65763,0.65789,0.65737,0.6575,1228
2024-11-01 07:00:00,0.65751,0.6576,0.65612,0.65643,2392
2024-11-01 08:00:00,0.65643,0.65661,0.65561,0.65599,1713
2024-11-01 09:00:00,0.656,0.65622,0.65564,0.65583,1798
2024-11-01 10:00:00,0.65582,0.65649,0.6555,0.65634,2303
2024-11-01 11:00:00,0.65635,0.65685,0.65632,0.65647,1768
2024-11-01 12:00:00,0.65646,0.65649,0.656,0.65634,1311
2024-11-01 13:00:00,0.65634,0.65672,0.65586,0.65658,1386
2024-11-01 14:00:00,0.65659,0.65901,0.65588,0.65834,5465
2024-11-01 15:00:00,0.65833,0.65878,0.65734,0.65801,5092
2024-11-01 16:00:00,0.65818,0.65836,0.65677,0.65754,5486
2024-11-01 17:00:00,0.65756,0.65844,0.65698,0.65815,3721
2024-11-01 18:00:00,0.6581,0.65825,0.65714,0.65751,3101
2024-11-01 19:00:00,0.65752,0.65759,0.65602,0.65608,2655
2024-11-01 20:00:00,0.65606,0.65644,0.65572,0.65585,2467
2024-11-01 21:00:00,0.65585,0.65614,0.65525,0.6555,2005
2024-11-01 22:00:00,0.65553,0.65589,0.6554,0.65579,1006
2024-11-04 00:00:00,0.66085,0.66085,0.65854,0.65886,491
2024-11-04 01:00:00,0.65886,0.65958,0.65837,0.65898,2250
2024-11-04 02:00:00,0.65896,0.65989,0.65839,0.65987,2606
2024-11-04 03:00:00,0.65986,0.66057,0.65954,0.66014,4428
2024-11-04 04:00:00,0.66014,0.66077,0.6597,0.66015,4069
2024-11-04 05:00:00,0.66014,0.66179,0.66007,0.6613,3388
2024-11-04 06:00:00,0.66128,0.66132,0.66064,0.66081,1754
2024-11-04 07:00:00,0.66081,0.66104,0.66004,0.66101,2275
2024-11-04 08:00:00,0.66101,0.6611,0.65966,0.65977,2925
2024-11-04 09:00:00,0.65977,0.65981,0.65844,0.65845,2451
2024-11-04 10:00:00,0.65846,0.65926,0.65829,0.65878,3099
2024-11-04 11:00:00,0.65878,0.65933,0.6585,0.65926,2282
2024-11-04 12:00:00,0.65926,0.6594,0.65859,0.65939,1856
2024-11-04 13:00:00,0.65939,0.66038,0.65921,0.66031,2071
2024-11-04 14:00:00,0.66031,0.66048,0.6596,0.65994,2570
2024-11-04 15:00:00,0.65994,0.6603,0.65883,0.65944,2774
2024-11-04 16:00:00,0.65943,0.66034,0.65927,0.66016,3973
2024-11-04 17:00:00,0.66017,0.66099,0.65979,0.65985,4587
2024-11-04 18:00:00,0.65986,0.66001,0.65793,0.65823,4268
2024-11-04 19:00:00,0.65824,0.65913,0.65785,0.65912,3025
2024-11-04 20:00:00,0.65913,0.65916,0.65815,0.65899,3146
2024-11-04 21:00:00,0.659,0.65916,0.65848,0.6586,2433
2024-11-04 22:00:00,0.65861,0.65883,0.65823,0.6583,1839
2024-11-04 23:00:00,0.65831,0.65849,0.65819,0.65837,749
2024-11-05 00:00:00,0.65765,0.65868,0.6576,0.65848,430
2024-11-05 01:00:00,0.65848,0.65881,0.65819,0.65827,860
2024-11-05 02:00:00,0.65827,0.65837,0.65776,0.65823,1544
2024-11-05 03:00:00,0.65822,0.65915,0.65787,0.65899,3004
2024-11-05 04:00:00,0.65899,0.65928,0.65854,0.65876,3330
2024-11-05 05:00:00,0.65874,0.65969,0.65835,0.65838,2657
2024-11-05 06:00:00,0.65837,0.65958,0.65829,0.65925,1945
2024-11-05 07:00:00,0.65924,0.65998,0.65915,0.65961,2456
2024-11-05 08:00:00,0.65958,0.66029,0.65949,0.66022,2298
